id;demandaId;demandaTitulo;empresa;profissionalId;profissional;compatibilidade;criterios;mensagem;acervo;situacao;data
cand-0076;2026-136;Fiscalização de obra vertical;Amazônia Estruturas Metálicas;prof-006;"{""nome"": ""Vanessa Teixeira Dias"", ""iniciais"": ""VD"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheira ambiental"", ""registro"": ""CREA-RO 045262/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.0, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Monitoramento ambiental"", ""Recuperação de áreas degradadas"", ""Licenciamento""]}";12;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Estrutural, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,0 em 9 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];conversa;21/09/2026
cand-0077;2026-137;Usina solar fotovoltaica;Amazônia Estruturas Metálicas;prof-039;"{""nome"": ""Pedro Menezes Lima"", ""iniciais"": ""PL"", ""cor"": ""avatar-ambar"", ""titulo"": ""Geólogo"", ""registro"": ""CREA-AM 050816/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Hidrogeologia"", ""Estabilidade de taludes"", ""Sondagem"", ""Montagem industrial""]}";28;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";;[];conversa;20/09/2026
cand-0078;2026-138;Projeto elétrico industrial;Solimões Energia;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];enviada;22/09/2026
cand-0079;2026-138;Projeto elétrico industrial;Solimões Energia;prof-060;"{""nome"": ""Aline Menezes Cardoso"", ""iniciais"": ""AC"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""CREA-AM 021355/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Automação predial"", ""Projeto elétrico"", ""Subestação""]}";64;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 15 avaliações de contratos registrados.""}]";;[];visualizada;24/09/2026
cand-0080;2026-138;Projeto elétrico industrial;Solimões Energia;prof-013;"{""nome"": ""Camila Ribeiro Oliveira"", ""iniciais"": ""CO"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira sanitarista"", ""registro"": ""CREA-AM 047227/D"", ""cidade"": ""Tefé"", ""uf"": ""AM"", ""nota"": 4.5, ""avaliacoes"": 6, ""verificado"": true, ""competencias"": [""Esgotamento sanitário"", ""Hidrossanitário predial"", ""Redes de água"", ""Saneamento"", ""Recuperação de áreas degradadas""]}";23;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manacapuru; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,5 em 6 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];recusada;21/09/2026
cand-0081;2026-139;Usina solar fotovoltaica;Solimões Energia;prof-032;"{""nome"": ""Leonardo Santana Cardoso"", ""iniciais"": ""LC"", ""cor"": """", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 048033/D"", ""cidade"": ""Tefé"", ""uf"": ""AM"", ""nota"": 4.8, ""avaliacoes"": 12, ""verificado"": true, ""competencias"": [""Compatibilização de projetos"", ""Revit"", ""Planejamento de obra"", ""Laudo de instalações elétricas""]}";74;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,8 em 12 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];visualizada;11/09/2026
cand-0082;2026-139;Usina solar fotovoltaica;Solimões Energia;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;17/09/2026
cand-0083;2026-139;Usina solar fotovoltaica;Solimões Energia;prof-060;"{""nome"": ""Aline Menezes Cardoso"", ""iniciais"": ""AC"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""CREA-AM 021355/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Automação predial"", ""Projeto elétrico"", ""Subestação""]}";64;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 15 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];conversa;24/09/2026
cand-0084;2026-139;Usina solar fotovoltaica;Solimões Energia;prof-040;"{""nome"": ""Paula Barbosa Dias"", ""iniciais"": ""PD"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheira ambiental"", ""registro"": ""CREA-RO 025401/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.0, ""avaliacoes"": 31, ""verificado"": true, ""competencias"": [""Licenciamento"", ""PGRS"", ""Outorga de água"", ""Hidrogeologia""]}";12;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,0 em 31 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];recusada;21/09/2026
cand-0085;2026-140;SPDA e aterramento;Solimões Energia;prof-024;"{""nome"": ""Fábio Vieira Ferreira"", ""iniciais"": ""FF"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-AM 030836/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.3, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Eficiência energética"", ""Projeto elétrico"", ""Laudo de instalações elétricas"", ""Hidrogeologia""]}";92;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""6 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manacapuru; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 24 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;19/09/2026
cand-0086;2026-140;SPDA e aterramento;Solimões Energia;prof-037;"{""nome"": ""Caio Souza Farias"", ""iniciais"": ""CF"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-AM 030522/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Automação predial"", ""Energia solar fotovoltaica"", ""Eficiência energética"", ""Montagem industrial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 15 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];visualizada;18/09/2026
cand-0087;2026-140;SPDA e aterramento;Solimões Energia;prof-015;"{""nome"": ""Isabela Barbosa Oliveira"", ""iniciais"": ""IO"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Subestação"", ""Automação predial"", ""Eficiência energética"", ""Sistemas de combate a incêndio""]}";40;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Posso apresentar memorial de projetos parecidos.;[];visualizada;24/09/2026
cand-0088;2026-140;SPDA e aterramento;Solimões Energia;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;15/09/2026
cand-0089;2026-140;SPDA e aterramento;Solimões Energia;prof-035;"{""nome"": ""Priscila Costa Silva"", ""iniciais"": ""PS"", ""cor"": """", ""titulo"": ""Engenheira sanitarista"", ""registro"": ""CREA-AM 034873/D"", ""cidade"": ""Maués"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Estações de tratamento"", ""Hidrossanitário predial"", ""Projeto elétrico""]}";81;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manacapuru; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 2 avaliações de contratos registrados.""}]";Posso apresentar memorial de projetos parecidos.;[];visualizada;14/09/2026
cand-0090;2026-140;SPDA e aterramento;Solimões Energia;prof-053;"{""nome"": ""Pedro Almeida Farias"", ""iniciais"": ""PA"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 015860/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Fiscalização de obra"", ""Fundações profundas""]}";13;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manacapuru, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;14/09/2026
cand-0091;2026-141;Orçamento de obra pública;Tarumã Incorporadora;prof-028;"{""nome"": ""Otávio Santos Soares"", ""iniciais"": ""OS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 051567/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 31, ""verificado"": true, ""competencias"": [""Climatização"", ""Manutenção industrial"", ""Tubulação industrial""]}";85;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 31 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];enviada;14/09/2026
cand-0092;2026-141;Orçamento de obra pública;Tarumã Incorporadora;prof-052;"{""nome"": ""Carolina Barbosa Santos"", ""iniciais"": ""CS"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 037700/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.0, ""avaliacoes"": 6, ""verificado"": true, ""competencias"": [""Modelagem BIM"", ""Revit"", ""Planejamento de obra""]}";77;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em BIM, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,0 em 6 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];visualizada;16/09/2026
cand-0093;2026-141;Orçamento de obra pública;Tarumã Incorporadora;prof-015;"{""nome"": ""Isabela Barbosa Oliveira"", ""iniciais"": ""IO"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira eletricista"", ""registro"": ""Registro em regularização"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Subestação"", ""Automação predial"", ""Eficiência energética"", ""Sistemas de combate a incêndio""]}";40;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";;[];enviada;12/09/2026
